time_sec,vel_detrended
1306313325.0,-14.47344185707368
1306316025.0,-12.496045748854385
1306318725.0,-14.576412573958976
1306321425.0,-1.065964845986116
1306324125.0,6.788847883012693
1306326825.0,6.578067587386272
1306329525.0,6.098179028587879
1306332225.0,6.215355246735669
1306334925.0,5.771004430712537
1306337625.0,7.034863414705683
1306340325.0,7.822433314149521
1306343025.0,9.15786755869567
1306345725.0,10.140086825535718
1306348425.0,10.087501742545442
1308267810.0,12.652676925087235
1308270510.0,12.653295726924625
1308273210.0,12.653914528762073
1308275910.0,12.654533330599463
1308278610.0,12.65515213243691
1308281310.0,12.655770934274301
1311859575.0,-12.77845766773487
1311862275.0,-14.187173599069979
1311864975.0,-14.552265183428801
1311867675.0,4.566913677651314
1311870375.0,5.207188213443658
1311873075.0,4.103142561612458
1311875775.0,3.6867755198531427
1311878475.0,2.4229116788337137
1311881175.0,1.7546831400211431
1311883875.0,2.339630256828457
1311886575.0,2.2548675700196554
1311889275.0,2.2275883742988185
1311891975.0,1.4049060064998002
1311894675.0,1.5223874091584548
1311897375.0,0.5325324694644564
1311900075.0,1.8832728933499538
1311902775.0,2.530593071697865
1311905475.0,6.3547699358826435
1311908175.0,7.150746387423567
1317593205.0,25.25567210892507
1317595905.0,24.218603063362195
1317598605.0,22.366855714848498
1317601305.0,22.71481492062236
1317604005.0,20.51458783598639
1317606705.0,18.539017322517395
1317609405.0,17.775811599282463
1317612105.0,18.071707081365503
1317614805.0,17.038055477204693
1317617505.0,17.222403694172442
1317620205.0,17.464102130435492
1317622905.0,17.759567774347772
1317625605.0,17.228273878753555
1317628305.0,-6.024520065040065
1317631005.0,10.884501804997058
1317633705.0,11.403421388543734
1317636405.0,11.751361577257967
1317639105.0,10.460852173721378
1317641805.0,11.232270614188337
1317644505.0,9.863856964601723
1317647205.0,10.177598130334161
1317649905.0,9.245000172601578
1317652605.0,10.114635904086413
1317655305.0,9.014176310597975
1317658005.0,9.285515129374062
1317660705.0,9.196528707315792
1317663405.0,10.707358594621667
1317666105.0,25.33945743395111
1317668805.0,26.28218007049651
1317671505.0,26.964094441127088
1317674205.0,27.550567557433737
1317676905.0,27.590868431237084
1317679605.0,27.50402994440816
1317682305.0,27.504218792185895
1317685005.0,28.88504020884659
1317687705.0,28.631273072976796
1317690405.0,28.44792618948918
1317693105.0,27.950735464183026
1317695805.0,28.547555514999374
1317698505.0,28.776782785119167
1317701205.0,27.633598803888788
1317703905.0,27.78659071938972
1317706605.0,27.282797747417305
1317709305.0,29.290605331945358
1317712005.0,28.5180165470764
1317714705.0,21.09743329092288
1317717405.0,13.572908926409866
1317720105.0,20.863008322608266
1317722805.0,20.54385249299196
1317725505.0,20.39868715826941
1317728205.0,19.646982873927982
1317730905.0,20.058957947526835
1317733605.0,19.6976541690251
1317736305.0,19.15682930884185
1317739005.0,19.50652244641799
1317741705.0,18.337072048353832
1317744405.0,18.44229270589642
1317747105.0,18.656172846960317
1317749805.0,2.0780848296715817
1317752505.0,-0.33146942108760413
1317755205.0,12.376095526896336
1317757905.0,17.69441245163489
1317760605.0,19.016874431416795
1317763305.0,18.586093482575677
1317766005.0,18.486969880822073
1317768705.0,18.097086519540426
1317771405.0,18.512016941139223
1317774105.0,17.85861174172169
1317776805.0,18.29843364017836
1317779505.0,17.711195919173463
1317782205.0,17.3237211771675
1317784905.0,16.66755847046801
1317787605.0,17.442649652949683
1317790305.0,16.811134689845687
1317793005.0,17.206266629238428
1317795705.0,17.948839169073324
1317798405.0,16.89659533523229
1317801105.0,4.9014620027624005
1317803805.0,-3.6276788352245717
1317806505.0,10.327920471501841
1317809205.0,14.436176843112662
1317811905.0,15.021800236497029
1317814605.0,14.68265770640312
