-168209.5124649338	-587957.3561688846	2013-09-03T21:25:30.000000	2013-09-05T06:40:00.000000	gz18	24
-168209.5124649338	-587957.3561688846	2013-09-07T21:11:30.000000	2014-01-20T23:59:45.000000	gz18	24

-173785.94480948683	-590928.887701476	2014-01-25T00:46:30.000000	2014-02-02T12:00:15.000000	gz19	25
-173785.94480948683	-590928.887701476	2014-12-13T01:19:30.000000	2014-12-17T02:26:00.000000	gz19	25
-173785.94480948683	-590928.887701476	2014-12-18T18:10:15.000000	2014-12-18T23:18:45.000000	gz19	25
-173785.94480948683	-590928.887701476	2014-12-20T19:47:45.000000	2014-12-23T00:19:00.000000	gz19	25
-173785.94480948683	-590928.887701476	2014-12-27T18:42:15.000000	2015-07-04T23:25:15.000000	gz19	25
-173785.94480948683	-590928.887701476	2015-07-09T12:42:45.000000	2015-07-10T01:38:30.000000	gz19	25
-173785.94480948683	-590928.887701476	2015-07-12T15:21:15.000000	2015-07-13T12:33:45.000000	gz19	25
-173785.94480948683	-590928.887701476	2015-07-15T18:53:45.000000	2015-07-17T08:05:30.000000	gz19	25
-173785.94480948683	-590928.887701476	2015-07-23T02:06:30.000000	2015-07-25T12:29:15.000000	gz19	25
-173785.94480948683	-590928.887701476	2015-07-26T17:40:45.000000	2015-07-27T17:07:45.000000	gz19	25
-173785.94480948683	-590928.887701476	2015-08-06T19:11:30.000000	2015-08-07T08:07:15.000000	gz19	25
-173785.94480948683	-590928.887701476	2015-08-08T13:30:45.000000	2015-08-09T09:09:00.000000	gz19	25
-173785.94480948683	-590928.887701476	2015-08-10T09:45:30.000000	2015-08-11T13:52:45.000000	gz19	25
-173785.94480948683	-590928.887701476	2015-08-15T21:36:45.000000	2015-08-18T09:33:00.000000	gz19	25
-173785.94480948683	-590928.887701476	2015-08-20T03:02:30.000000	2015-08-22T01:36:45.000000	gz19	25
-173785.94480948683	-590928.887701476	2015-08-25T19:18:15.000000	2015-08-28T21:30:00.000000	gz19	25
-173785.94480948683	-590928.887701476	2015-09-02T21:01:30.000000	2015-09-04T02:40:30.000000	gz19	25
-173785.94480948683	-590928.887701476	2015-09-05T22:37:00.000000	2015-09-06T22:30:15.000000	gz19	25
-173785.94480948683	-590928.887701476	2015-09-08T22:57:45.000000	2015-09-12T01:48:30.000000	gz19	25
-173785.94480948683	-590928.887701476	2015-09-13T02:07:00.000000	2016-06-27T12:20:45.000000	gz19	25
-173785.94480948683	-590928.887701476	2016-07-06T03:58:00.000000	2016-07-06T20:25:15.000000	gz19	25
-173785.94480948683	-590928.887701476	2016-07-08T02:51:00.000000	2016-07-08T15:22:00.000000	gz19	25
-173785.94480948683	-590928.887701476	2016-07-10T08:08:15.000000	2016-07-12T13:23:00.000000	gz19	25
-173785.94480948683	-590928.887701476	2016-07-14T16:47:30.000000	2016-07-15T08:54:45.000000	gz19	25
-173785.94480948683	-590928.887701476	2016-07-18T19:20:45.000000	2016-07-19T10:25:45.000000	gz19	25
-173785.94480948683	-590928.887701476	2016-08-09T21:58:00.000000	2016-08-10T17:59:15.000000	gz19	25
-173785.94480948683	-590928.887701476	2016-08-12T08:15:30.000000	2016-08-13T10:50:30.000000	gz19	25
-173785.94480948683	-590928.887701476	2016-08-18T08:39:00.000000	2016-08-20T01:11:30.000000	gz19	25
-173785.94480948683	-590928.887701476	2016-08-28T11:16:45.000000	2016-08-29T16:17:30.000000	gz19	25
-173785.94480948683	-590928.887701476	2016-09-03T12:38:45.000000	2016-09-03T21:29:15.000000	gz19	25
-173785.94480948683	-590928.887701476	2016-09-05T22:54:00.000000	2016-09-06T03:46:45.000000	gz19	25
-173785.94480948683	-590928.887701476	2016-09-07T21:32:00.000000	2016-09-08T04:26:30.000000	gz19	25
-173785.94480948683	-590928.887701476	2016-09-09T20:34:30.000000	2016-11-23T00:12:45.000000	gz19	25

-155398.38614817368	-605212.1100546668	2016-11-24T00:00:00.000000	2016-12-31T23:59:45.000000	gz20	26
-155398.38614817368	-605212.1100546668	2017-10-19T00:00:00.000000	2017-10-18T23:59:45.000000	gz20	26
-155398.38614817368	-605212.1100546668	2017-10-20T00:00:00.000000	2017-06-06T08:26:15.000000	gz20	26
-155398.38614817368	-605212.1100546668	2017-09-05T23:27:00.000000	2017-09-06T00:13:15.000000	gz20	26
-155398.38614817368	-605212.1100546668	2017-09-10T20:43:30.000000	2017-09-11T01:56:15.000000	gz20	26
-155398.38614817368	-605212.1100546668	2017-09-12T20:40:30.000000	2017-09-30T23:59:45.000000	gz20	26
-155398.38614817368	-605212.1100546668	2018-06-20T00:00:00.000000	2018-06-20T23:59:45.000000	gz20	26
-155398.38614817368	-605212.1100546668	2018-11-19T00:00:00.000000	2018-06-05T02:45:00.000000	gz20	26
-155398.38614817368	-605212.1100546668	2018-06-08T17:02:15.000000	2018-06-12T23:19:15.000000	gz20	26
-155398.38614817368	-605212.1100546668	2018-06-15T00:53:15.000000	2018-06-19T23:59:45.000000	gz20	26
-155398.38614817368	-605212.1100546668	2018-06-21T00:00:00.000000	2018-06-23T20:39:00.000000	gz20	26
-155398.38614817368	-605212.1100546668	2018-09-07T21:18:00.000000	2018-11-18T23:59:45.000000	gz20	26
-155398.38614817368	-605212.1100546668	2018-11-20T00:00:00.000000	2018-11-29T21:59:45.000000	gz20	26
-155398.38614817368	-605212.1100546668	2019-03-05T00:00:00.000000	2019-05-19T23:59:45.000000	gz20	26

-178568.27474304382	-555753.6644517041	2014-01-26T19:21:00.000000	2014-12-22T23:59:45.000000	mg01	27

-179358.9393723606	-556800.4712678719	2014-01-26T22:46:00.000000	2014-12-22T23:59:45.000000	mg02	28

-180145.41914547098	-557845.6484555464	2014-01-26T20:13:15.000000	2014-04-19T23:59:45.000000	mg03	29
-180145.41914547098	-557845.6484555464	2014-12-11T00:15:45.000000	2014-12-22T23:59:45.000000	mg03	29

-182177.8457084902	-560540.7373846899	2014-01-26T07:52:00.000000	2014-03-18T23:59:45.000000	mg04	30
-182177.8457084902	-560540.7373846899	2014-03-28T00:00:00.000000	2014-05-24T23:59:45.000000	mg04	30
-182177.8457084902	-560540.7373846899	2014-05-26T00:00:00.000000	2014-09-17T23:59:45.000000	mg04	30
-182177.8457084902	-560540.7373846899	2014-09-19T00:00:00.000000	2014-12-23T23:59:45.000000	mg04	30
-182177.8457084902	-560540.7373846899	2015-09-11T17:08:00.000000	2015-09-14T15:13:15.000000	mg04	30
-182177.8457084902	-560540.7373846899	2015-11-25T01:35:15.000000	2016-07-04T19:55:45.000000	mg04	30
